	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
2485	ENCFF123MLK	/home/drk/tillage/datasets/human/rna/encode/ENCSR029FTY/summary/coverage.w5	384	64	0.3	sum_sqrt	2485	RNA:left renal pelvis tissue male embryo (105 days)
2486	ENCFF182JIC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR029KNZ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2487	RNA:testis tissue male adult (37 years)
2487	ENCFF182JIC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR029KNZ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2486	RNA:testis tissue male adult (37 years)
2488	ENCFF579IBH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR033XWU/summary/coverage+.w5	384	64	0.3	sum_sqrt	2489	RNA:CD4-positive, alpha-beta T cell male adult (20 years)
2489	ENCFF579IBH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR033XWU/summary/coverage-.w5	384	64	0.3	sum_sqrt	2488	RNA:CD4-positive, alpha-beta T cell male adult (20 years)
2490	ENCFF487XUM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR035SKV/summary/coverage+.w5	384	64	0.3	sum_sqrt	2491	RNA:gastroesophageal sphincter tissue female adult (51 years)
2491	ENCFF487XUM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR035SKV/summary/coverage-.w5	384	64	0.3	sum_sqrt	2490	RNA:gastroesophageal sphincter tissue female adult (51 years)
2492	ENCFF475JUK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR036SUN/summary/coverage+.w5	384	64	0.3	sum_sqrt	2493	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)
2493	ENCFF475JUK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR036SUN/summary/coverage-.w5	384	64	0.3	sum_sqrt	2492	RNA:with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)
2494	ENCFF438BUG	/home/drk/tillage/datasets/human/rna/encode/ENCSR038QZA/summary/coverage.w5	384	64	0.3	sum_sqrt	2494	RNA:with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell
2495	ENCFF933QBC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR038WEK/summary/coverage+.w5	384	64	0.3	sum_sqrt	2496	RNA:K562 membrane fraction
2496	ENCFF933QBC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR038WEK/summary/coverage-.w5	384	64	0.3	sum_sqrt	2495	RNA:K562 membrane fraction
2497	ENCFF008CRB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR039ICU/summary/coverage+.w5	384	64	0.5823272438443209	sum_sqrt	2498	RNA:small intestine tissue female adult (30 years)
2498	ENCFF008CRB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR039ICU/summary/coverage-.w5	384	64	0.5823272438443209	sum_sqrt	2497	RNA:small intestine tissue female adult (30 years)
2499	ENCFF384MPW	/home/drk/tillage/datasets/human/rna/encode/ENCSR039JPA/summary/coverage.w5	384	64	0.3	sum_sqrt	2499	RNA:with multiple sclerosis; immature natural killer cell
2500	ENCFF444LLL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR040YBR/summary/coverage+.w5	384	64	0.3	sum_sqrt	2501	RNA:K562 nuclear fraction
2501	ENCFF444LLL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR040YBR/summary/coverage-.w5	384	64	0.3	sum_sqrt	2500	RNA:K562 nuclear fraction
2502	ENCFF411VWO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR042GYH/summary/coverage+.w5	384	64	0.3	sum_sqrt	2503	RNA:ovary tissue female adult (51 years)
2503	ENCFF411VWO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR042GYH/summary/coverage-.w5	384	64	0.3	sum_sqrt	2502	RNA:ovary tissue female adult (51 years)
2504	ENCFF392VPC	/home/drk/tillage/datasets/human/rna/encode/ENCSR042SVA/summary/coverage.w5	384	64	0.3	sum_sqrt	2504	RNA:with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell
2505	ENCFF674RUW+	/home/drk/tillage/datasets/human/rna/encode/ENCSR043KVA/summary/coverage+.w5	384	64	0.3	sum_sqrt	2506	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
2506	ENCFF674RUW-	/home/drk/tillage/datasets/human/rna/encode/ENCSR043KVA/summary/coverage-.w5	384	64	0.3	sum_sqrt	2505	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
2507	ENCFF636VGI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR043RSE/summary/coverage+.w5	384	64	0.3	sum_sqrt	2508	RNA:H1
2508	ENCFF636VGI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR043RSE/summary/coverage-.w5	384	64	0.3	sum_sqrt	2507	RNA:H1
2509	ENCFF789CEJ	/home/drk/tillage/datasets/human/rna/encode/ENCSR044JAQ/summary/coverage.w5	384	64	0.3	sum_sqrt	2509	RNA:right lung tissue male embryo (105 days)
2510	ENCFF905NZB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR045GTF/summary/coverage+.w5	384	64	0.3	sum_sqrt	2511	RNA:lung tissue female adult (47 years)
2511	ENCFF905NZB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR045GTF/summary/coverage-.w5	384	64	0.3	sum_sqrt	2510	RNA:lung tissue female adult (47 years)
2512	ENCFF096UCI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR046XHI/summary/coverage+.w5	384	64	0.3	sum_sqrt	2513	RNA:ovary tissue female adult (47 years)
2513	ENCFF096UCI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR046XHI/summary/coverage-.w5	384	64	0.3	sum_sqrt	2512	RNA:ovary tissue female adult (47 years)
2514	ENCFF639BWZ	/home/drk/tillage/datasets/human/rna/encode/ENCSR047LLJ/summary/coverage.w5	384	64	0.3	sum_sqrt	2514	RNA:heart tissue male embryo (120 days)
2515	ENCFF638TAY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR051GPK/summary/coverage+.w5	384	64	0.3	sum_sqrt	2516	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
2516	ENCFF638TAY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR051GPK/summary/coverage-.w5	384	64	0.3	sum_sqrt	2515	RNA:neurosphere embryo (15 weeks) originated from ganglionic eminence
2517	ENCFF804UGI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR051QXW/summary/coverage+.w5	384	64	0.3	sum_sqrt	2518	RNA:chorionic villus tissue female embryo (40 weeks)
2518	ENCFF804UGI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR051QXW/summary/coverage-.w5	384	64	0.3	sum_sqrt	2517	RNA:chorionic villus tissue female embryo (40 weeks)
2519	ENCFF652ISB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR052FJA/summary/coverage+.w5	384	64	0.3	sum_sqrt	2520	RNA:smooth muscle cell originated from H9
2520	ENCFF652ISB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR052FJA/summary/coverage-.w5	384	64	0.3	sum_sqrt	2519	RNA:smooth muscle cell originated from H9
2521	ENCFF196HWN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR052LON/summary/coverage+.w5	384	64	0.3	sum_sqrt	2522	RNA:middle frontal area 46 tissue male adult (71 years)
2522	ENCFF196HWN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR052LON/summary/coverage-.w5	384	64	0.3	sum_sqrt	2521	RNA:middle frontal area 46 tissue male adult (71 years)
2523	ENCFF205IED	/home/drk/tillage/datasets/human/rna/encode/ENCSR056HPM/summary/coverage.w5	384	64	0.3	sum_sqrt	2523	RNA:K562 treated with 5 uM MB-3 for 12 hours
2524	ENCFF856SMT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR058OSL/summary/coverage+.w5	384	64	0.3	sum_sqrt	2525	RNA:HepG2 nuclear fraction
2525	ENCFF856SMT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR058OSL/summary/coverage-.w5	384	64	0.3	sum_sqrt	2524	RNA:HepG2 nuclear fraction
2526	ENCFF035GJD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR061HMO/summary/coverage+.w5	384	64	0.3	sum_sqrt	2527	RNA:middle frontal area 46 tissue female adult (90 or above years)
2527	ENCFF035GJD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR061HMO/summary/coverage-.w5	384	64	0.3	sum_sqrt	2526	RNA:middle frontal area 46 tissue female adult (90 or above years)
2528	ENCFF381TII+	/home/drk/tillage/datasets/human/rna/encode/ENCSR061RDC/summary/coverage+.w5	384	64	0.3	sum_sqrt	2529	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (87 years)
2529	ENCFF381TII-	/home/drk/tillage/datasets/human/rna/encode/ENCSR061RDC/summary/coverage-.w5	384	64	0.3	sum_sqrt	2528	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (87 years)
2530	ENCFF994NAN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR061SFU/summary/coverage+.w5	384	64	0.3	sum_sqrt	2531	RNA:HepG2 nuclear fraction
2531	ENCFF994NAN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR061SFU/summary/coverage-.w5	384	64	0.3	sum_sqrt	2530	RNA:HepG2 nuclear fraction
2532	ENCFF127NDE	/home/drk/tillage/datasets/human/rna/encode/ENCSR062FHL/summary/coverage.w5	384	64	0.3	sum_sqrt	2532	RNA:K562 treated with 1% DMSO for 4 hours
2533	ENCFF639UPM	/home/drk/tillage/datasets/human/rna/encode/ENCSR066FZL/summary/coverage.w5	384	64	0.3	sum_sqrt	2533	RNA:large intestine tissue male embryo (108 days)
2534	ENCFF225USB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR067UNX/summary/coverage+.w5	384	64	0.3	sum_sqrt	2535	RNA:HT1080 nuclear fraction
2535	ENCFF225USB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR067UNX/summary/coverage-.w5	384	64	0.3	sum_sqrt	2534	RNA:HT1080 nuclear fraction
2536	ENCFF840VTO	/home/drk/tillage/datasets/human/rna/encode/ENCSR069CMT/summary/coverage.w5	384	64	0.3	sum_sqrt	2536	RNA:thymus tissue male embryo (127 days)
2537	ENCFF656OUX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR071DYD/summary/coverage+.w5	384	64	0.3	sum_sqrt	2538	RNA:pancreas tissue female child (16 years)
2538	ENCFF656OUX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR071DYD/summary/coverage-.w5	384	64	0.3	sum_sqrt	2537	RNA:pancreas tissue female child (16 years)
2539	ENCFF432ENB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR071ZLM/summary/coverage+.w5	384	64	0.3	sum_sqrt	2540	RNA:uterus tissue female adult (51 years)
2540	ENCFF432ENB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR071ZLM/summary/coverage-.w5	384	64	0.3	sum_sqrt	2539	RNA:uterus tissue female adult (51 years)
2541	ENCFF906FBF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR071ZMO/summary/coverage+.w5	384	64	0.3	sum_sqrt	2542	RNA:kidney tissue male adult (41 years)
2542	ENCFF906FBF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR071ZMO/summary/coverage-.w5	384	64	0.3	sum_sqrt	2541	RNA:kidney tissue male adult (41 years)
2543	ENCFF480GYV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR073XFZ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2544	RNA:OCI-LY7
2544	ENCFF480GYV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR073XFZ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2543	RNA:OCI-LY7
2545	ENCFF432CYV	/home/drk/tillage/datasets/human/rna/encode/ENCSR074APH/summary/coverage.w5	384	64	0.3	sum_sqrt	2545	RNA:right lung tissue female embryo (98 days)
2546	ENCFF434LID+	/home/drk/tillage/datasets/human/rna/encode/ENCSR074FTH/summary/coverage+.w5	384	64	0.3	sum_sqrt	2547	RNA:spleen tissue male adult (26 years)
2547	ENCFF434LID-	/home/drk/tillage/datasets/human/rna/encode/ENCSR074FTH/summary/coverage-.w5	384	64	0.3	sum_sqrt	2546	RNA:spleen tissue male adult (26 years)
2548	ENCFF073NKN	/home/drk/tillage/datasets/human/rna/encode/ENCSR077AZT/summary/coverage.w5	384	64	0.3	sum_sqrt	2548	RNA:GM12878
2549	ENCFF847OUD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR080HPT/summary/coverage+.w5	384	64	0.3	sum_sqrt	2550	RNA:omental fat pad tissue male adult (54 years)
2550	ENCFF847OUD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR080HPT/summary/coverage-.w5	384	64	0.3	sum_sqrt	2549	RNA:omental fat pad tissue male adult (54 years)
2551	ENCFF521SQI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR085HNI/summary/coverage+.w5	384	64	0.3	sum_sqrt	2552	RNA:liver tissue male adult (18 years)
2552	ENCFF521SQI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR085HNI/summary/coverage-.w5	384	64	0.3	sum_sqrt	2551	RNA:liver tissue male adult (18 years)
2553	ENCFF884CFC	/home/drk/tillage/datasets/human/rna/encode/ENCSR086DZF/summary/coverage.w5	384	64	0.3	sum_sqrt	2553	RNA:muscle of leg tissue male embryo (96 days)
2554	ENCFF894JRG	/home/drk/tillage/datasets/human/rna/encode/ENCSR092CNB/summary/coverage.w5	384	64	0.3	sum_sqrt	2554	RNA:IgD-negative memory B cell
2555	ENCFF865FLR	/home/drk/tillage/datasets/human/rna/encode/ENCSR092KKW/summary/coverage.w5	384	64	0.3	sum_sqrt	2555	RNA:with multiple sclerosis; naive thymus-derived CD4-positive, alpha-beta T cell
2556	ENCFF387UUZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR094GVZ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2557	RNA:sigmoid colon tissue female adult (53 years)
2557	ENCFF387UUZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR094GVZ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2556	RNA:sigmoid colon tissue female adult (53 years)
2558	ENCFF430LQC	/home/drk/tillage/datasets/human/rna/encode/ENCSR094RGI/summary/coverage.w5	384	64	0.3	sum_sqrt	2558	RNA:muscle of back tissue male embryo (96 days)
2559	ENCFF863UAA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR094VRQ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2560	RNA:breast epithelium tissue male adult (37 years)
2560	ENCFF863UAA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR094VRQ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2559	RNA:breast epithelium tissue male adult (37 years)
2561	ENCFF942QIE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR096LTX/summary/coverage+.w5	384	64	0.3	sum_sqrt	2562	RNA:spleen tissue female adult (61 years)
2562	ENCFF942QIE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR096LTX/summary/coverage-.w5	384	64	0.3	sum_sqrt	2561	RNA:spleen tissue female adult (61 years)
2563	ENCFF656PZD	/home/drk/tillage/datasets/human/rna/encode/ENCSR096USV/summary/coverage.w5	384	64	0.3	sum_sqrt	2563	RNA:muscle of leg tissue male embryo (127 days)
2564	ENCFF071TXL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR098BUF/summary/coverage+.w5	384	64	0.3	sum_sqrt	2565	RNA:esophagus muscularis mucosa tissue female adult (53 years)
2565	ENCFF071TXL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR098BUF/summary/coverage-.w5	384	64	0.3	sum_sqrt	2564	RNA:esophagus muscularis mucosa tissue female adult (53 years)
2566	ENCFF710BHJ	/home/drk/tillage/datasets/human/rna/encode/ENCSR100JNS/summary/coverage.w5	384	64	0.3	sum_sqrt	2566	RNA:K562 treated with 1% DMSO for 24 hours
2567	ENCFF689GBG	/home/drk/tillage/datasets/human/rna/encode/ENCSR100VUY/summary/coverage.w5	384	64	0.3	sum_sqrt	2567	RNA:K562 treated with 10 nM Chaetocin for 24 hours
2568	ENCFF988EBT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR102TQN/summary/coverage+.w5	384	64	0.3	sum_sqrt	2569	RNA:esophagus tissue male adult (34 years)
2569	ENCFF988EBT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR102TQN/summary/coverage-.w5	384	64	0.3	sum_sqrt	2568	RNA:esophagus tissue male adult (34 years)
2570	ENCFF056NWD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR104ZDH/summary/coverage+.w5	384	64	0.3	sum_sqrt	2571	RNA:placental basal plate tissue embryo (16 weeks)
2571	ENCFF056NWD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR104ZDH/summary/coverage-.w5	384	64	0.3	sum_sqrt	2570	RNA:placental basal plate tissue embryo (16 weeks)
2572	ENCFF876APW	/home/drk/tillage/datasets/human/rna/encode/ENCSR105NQB/summary/coverage.w5	384	64	0.3	sum_sqrt	2572	RNA:K562 treated with 7.5 nM Vorinostat for 12 hours
2573	ENCFF507FAA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR106SZN/summary/coverage+.w5	384	64	0.3	sum_sqrt	2574	RNA:spleen tissue male adult (54 years)
2574	ENCFF507FAA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR106SZN/summary/coverage-.w5	384	64	0.3	sum_sqrt	2573	RNA:spleen tissue male adult (54 years)
2575	ENCFF136YVC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR108MAU/summary/coverage+.w5	384	64	0.3	sum_sqrt	2576	RNA:suprapubic skin tissue male adult (54 years)
2576	ENCFF136YVC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR108MAU/summary/coverage-.w5	384	64	0.3	sum_sqrt	2575	RNA:suprapubic skin tissue male adult (54 years)
2577	ENCFF478XYM	/home/drk/tillage/datasets/human/rna/encode/ENCSR108XUM/summary/coverage.w5	384	64	0.3	sum_sqrt	2577	RNA:naive thymus-derived CD4-positive, alpha-beta T cell
2578	ENCFF944XYT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR109IQO/summary/coverage+.w5	384	64	0.3	sum_sqrt	2579	RNA:K562
2579	ENCFF944XYT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR109IQO/summary/coverage-.w5	384	64	0.3	sum_sqrt	2578	RNA:K562
2580	ENCFF417PPZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR110BDY/summary/coverage+.w5	384	64	0.3	sum_sqrt	2581	RNA:cardiac atrium fibroblast male child (2 years)
2581	ENCFF417PPZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR110BDY/summary/coverage-.w5	384	64	0.3	sum_sqrt	2580	RNA:cardiac atrium fibroblast male child (2 years)
2582	ENCFF122XJD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR111PSY/summary/coverage+.w5	384	64	0.3	sum_sqrt	2583	RNA:activated T-cell male adult (42 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
2583	ENCFF122XJD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR111PSY/summary/coverage-.w5	384	64	0.3	sum_sqrt	2582	RNA:activated T-cell male adult (42 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
2584	ENCFF823LKJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR113HQM/summary/coverage+.w5	384	64	0.3	sum_sqrt	2585	RNA:uterus tissue female adult (53 years)
2585	ENCFF823LKJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR113HQM/summary/coverage-.w5	384	64	0.3	sum_sqrt	2584	RNA:uterus tissue female adult (53 years)
2586	ENCFF385SAC	/home/drk/tillage/datasets/human/rna/encode/ENCSR114LNC/summary/coverage.w5	384	64	0.3	sum_sqrt	2586	RNA:K562 treated with 7.5 nM Vorinostat for 4 hours
2587	ENCFF132EEP	/home/drk/tillage/datasets/human/rna/encode/ENCSR115PIZ/summary/coverage.w5	384	64	0.3	sum_sqrt	2587	RNA:K562 treated with 10 nM Chaetocin for 48 hours
2588	ENCFF767MLU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR118TVR/summary/coverage+.w5	384	64	0.3	sum_sqrt	2589	RNA:epithelial cell of proximal tubule
2589	ENCFF767MLU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR118TVR/summary/coverage-.w5	384	64	0.3	sum_sqrt	2588	RNA:epithelial cell of proximal tubule
2590	ENCFF195SMK	/home/drk/tillage/datasets/human/rna/encode/ENCSR120NEA/summary/coverage.w5	384	64	0.3	sum_sqrt	2590	RNA:adrenal gland tissue female embryo (85 days)
2591	ENCFF996KKA	/home/drk/tillage/datasets/human/rna/encode/ENCSR123ZCX/summary/coverage.w5	384	64	0.3	sum_sqrt	2591	RNA:stomach tissue male embryo (127 days)
2592	ENCFF642WCG	/home/drk/tillage/datasets/human/rna/encode/ENCSR124KOZ/summary/coverage.w5	384	64	0.3	sum_sqrt	2592	RNA:K562 treated with 25 uM Galeterone for 24 hours
2593	ENCFF669XAP	/home/drk/tillage/datasets/human/rna/encode/ENCSR125NGM/summary/coverage.w5	384	64	0.3	sum_sqrt	2593	RNA:left renal cortex interstitium tissue male embryo (105 days)
2594	ENCFF962EZE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR128CYL/summary/coverage+.w5	384	64	0.3	sum_sqrt	2595	RNA:Panc1
2595	ENCFF962EZE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR128CYL/summary/coverage-.w5	384	64	0.3	sum_sqrt	2594	RNA:Panc1
2596	ENCFF310GNU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR129KCJ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2597	RNA:lung tissue female adult (30 years)
2597	ENCFF310GNU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR129KCJ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2596	RNA:lung tissue female adult (30 years)
2598	ENCFF849ELK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR129VBC/summary/coverage+.w5	384	64	0.3	sum_sqrt	2599	RNA:astrocyte
2599	ENCFF849ELK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR129VBC/summary/coverage-.w5	384	64	0.3	sum_sqrt	2598	RNA:astrocyte
2600	ENCFF568EVH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR130TZW/summary/coverage+.w5	384	64	0.3	sum_sqrt	2601	RNA:posterior vena cava tissue female adult (47 years)
2601	ENCFF568EVH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR130TZW/summary/coverage-.w5	384	64	0.3	sum_sqrt	2600	RNA:posterior vena cava tissue female adult (47 years)
2602	ENCFF198IBF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR132VGJ/summary/coverage+.w5	384	64	0.3	sum_sqrt	2603	RNA:Right ventricle myocardium superior tissue male adult (60 years)
2603	ENCFF198IBF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR132VGJ/summary/coverage-.w5	384	64	0.3	sum_sqrt	2602	RNA:Right ventricle myocardium superior tissue male adult (60 years)
2604	ENCFF565QRM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR135IAL/summary/coverage+.w5	384	64	0.3	sum_sqrt	2605	RNA:right lobe of liver tissue female adult (41 years)
2605	ENCFF565QRM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR135IAL/summary/coverage-.w5	384	64	0.3	sum_sqrt	2604	RNA:right lobe of liver tissue female adult (41 years)
2606	ENCFF117HUT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR136WGP/summary/coverage+.w5	384	64	0.3	sum_sqrt	2607	RNA:SK-N-DZ treated with dimethyl sulfoxide for 72 hours
2607	ENCFF117HUT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR136WGP/summary/coverage-.w5	384	64	0.3	sum_sqrt	2606	RNA:SK-N-DZ treated with dimethyl sulfoxide for 72 hours
2608	ENCFF105TXB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR140DCD/summary/coverage+.w5	384	64	0.3	sum_sqrt	2609	RNA:ovary tissue female adult (46 years)
2609	ENCFF105TXB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR140DCD/summary/coverage-.w5	384	64	0.3	sum_sqrt	2608	RNA:ovary tissue female adult (46 years)
2610	ENCFF688KBA	/home/drk/tillage/datasets/human/rna/encode/ENCSR144UVO/summary/coverage.w5	384	64	0.3	sum_sqrt	2610	RNA:muscle of leg tissue male embryo (105 days)
2611	ENCFF477AQU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR146LBD/summary/coverage+.w5	384	64	0.3	sum_sqrt	2612	RNA:vagina tissue female adult (53 years)
2612	ENCFF477AQU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR146LBD/summary/coverage-.w5	384	64	0.3	sum_sqrt	2611	RNA:vagina tissue female adult (53 years)
2613	ENCFF561SVV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR146ZKR/summary/coverage+.w5	384	64	0.3	sum_sqrt	2614	RNA:adrenal gland tissue female adult (30 years)
2614	ENCFF561SVV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR146ZKR/summary/coverage-.w5	384	64	0.3	sum_sqrt	2613	RNA:adrenal gland tissue female adult (30 years)
2615	ENCFF769QDV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR146ZLV/summary/coverage+.w5	384	64	0.3	sum_sqrt	2616	RNA:ovary tissue female adult (59 years)
2616	ENCFF769QDV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR146ZLV/summary/coverage-.w5	384	64	0.3	sum_sqrt	2615	RNA:ovary tissue female adult (59 years)
2617	ENCFF908IDY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR146ZSP/summary/coverage+.w5	384	64	0.3	sum_sqrt	2618	RNA:HFFc6
2618	ENCFF908IDY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR146ZSP/summary/coverage-.w5	384	64	0.3	sum_sqrt	2617	RNA:HFFc6
2619	ENCFF261GFJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR148SUU/summary/coverage+.w5	384	64	0.3	sum_sqrt	2620	RNA:luminal epithelial cell of mammary gland female adult (22 years)
2620	ENCFF261GFJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR148SUU/summary/coverage-.w5	384	64	0.3	sum_sqrt	2619	RNA:luminal epithelial cell of mammary gland female adult (22 years)
2621	ENCFF509OMC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR149AHS/summary/coverage+.w5	384	64	0.3	sum_sqrt	2622	RNA:posterior vena cava tissue female adult (59 years)
2622	ENCFF509OMC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR149AHS/summary/coverage-.w5	384	64	0.3	sum_sqrt	2621	RNA:posterior vena cava tissue female adult (59 years)
2623	ENCFF246RCD	/home/drk/tillage/datasets/human/rna/encode/ENCSR150JIX/summary/coverage.w5	384	64	0.3	sum_sqrt	2623	RNA:small intestine tissue female embryo (108 days)
2624	ENCFF359ATD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR150QJY/summary/coverage+.w5	384	64	0.3	sum_sqrt	2625	RNA:subcutaneous adipose tissue tissue female adult (51 years)
2625	ENCFF359ATD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR150QJY/summary/coverage-.w5	384	64	0.3	sum_sqrt	2624	RNA:subcutaneous adipose tissue tissue female adult (51 years)
